timestamp,demand_mw,Northern_Region_mw,Western_Region_mw,Eastern_Region_mw,Southern_Region_mw,NorthEastern_Region_mw
2022-10-16 13:00:00,147248.51,43424.85,47459.46,20187.74,34018.75,2157.71
2022-10-16 14:00:00,147293.52,43491.75,48377.64,20174.47,33094.54,2155.13
2022-10-16 15:00:00,147649.76,43062.68,48979.57,19997.42,33455.09,2155.0
2022-10-16 16:00:00,146605.24,42177.43,49155.5,19662.18,33402.08,2208.04
2022-10-16 17:00:00,148283.86,41932.31,50036.34,20471.49,33055.78,2787.93
2022-10-16 18:00:00,158009.35,44456.87,52138.72,22707.05,35790.62,2916.09
2022-10-16 19:00:00,163119.89,48770.44,52036.96,22593.34,36861.08,2858.08
2022-10-16 20:00:00,157164.17,46706.67,49067.28,22425.69,36190.92,2773.6
2022-10-16 21:00:00,152214.93,44467.58,47241.83,22283.51,35625.82,2596.18
2022-10-16 22:00:00,148437.42,43111.16,46741.55,22093.98,34077.66,2413.06
2022-10-16 23:00:00,143956.76,41479.75,46094.61,21798.53,32333.2,2250.66
2022-10-17 00:00:00,139236.26,39977.41,45070.75,21312.53,30780.97,2094.6
2022-10-17 01:00:00,135981.0,38777.03,44574.54,20764.52,29864.71,2000.2
2022-10-17 02:00:00,133718.39,37895.79,44165.82,20443.46,29271.75,1941.57
2022-10-17 03:00:00,132195.63,37225.64,43922.26,20141.1,29020.39,1886.24
2022-10-17 04:00:00,132774.93,37427.94,44272.43,20028.77,29195.15,1850.63
2022-10-17 05:00:00,139024.91,40313.53,46365.97,19603.88,30887.23,1854.3
2022-10-17 06:00:00,148692.16,43062.01,49552.84,19230.63,34876.88,1969.8
2022-10-17 07:00:00,156824.38,44781.05,51960.92,19054.04,38957.58,2070.79
2022-10-17 08:00:00,156660.21,44661.31,52180.58,19502.57,38283.32,2032.43
2022-10-17 09:00:00,159453.55,46674.08,52646.74,20179.42,37920.92,2032.38
2022-10-17 10:00:00,163390.34,48938.51,53297.25,20663.47,38359.26,2131.84
2022-10-17 11:00:00,163663.39,49289.87,53108.38,20870.68,38239.14,2155.33
2022-10-17 12:00:00,161402.09,48242.65,51988.95,20884.42,38040.41,2245.65
2022-10-17 13:00:00,156606.37,45578.02,50908.46,20920.85,36940.34,2258.71
2022-10-17 14:00:00,157456.28,45675.72,51684.98,20572.51,37232.98,2290.08
2022-10-17 15:00:00,158850.28,45755.39,52152.76,20848.29,37727.38,2366.45
2022-10-17 16:00:00,159366.88,46184.3,52499.94,20392.24,37845.07,2445.32
2022-10-17 17:00:00,162312.71,45975.35,53334.96,21478.43,38573.46,2950.5
2022-10-17 18:00:00,171417.29,48392.45,55735.45,22959.43,41258.9,3071.06
2022-10-17 19:00:00,172609.23,51097.17,54854.53,23008.81,40676.17,2972.56
2022-10-17 20:00:00,166436.04,49438.92,51484.75,22607.85,40061.69,2842.83
2022-10-17 21:00:00,160919.47,47205.05,49678.01,22446.0,38928.55,2661.86
2022-10-17 22:00:00,154964.6,45009.06,48673.19,21881.46,36959.84,2441.05
2022-10-17 23:00:00,150001.27,43330.9,47652.13,21965.59,34767.88,2284.78
2022-10-18 00:00:00,144907.86,41779.01,46415.47,21478.77,33075.53,2159.08
2022-10-18 01:00:00,141006.67,40355.59,45624.39,20891.75,32079.14,2055.79
2022-10-18 02:00:00,138663.02,39474.84,45199.33,20455.94,31521.53,2011.38
2022-10-18 03:00:00,136785.54,38645.44,44920.65,20193.73,31051.82,1973.91
2022-10-18 04:00:00,137412.32,38872.46,45354.03,20025.77,31271.99,1888.07
2022-10-18 05:00:00,143934.86,41804.69,47294.35,19855.57,33077.49,1902.76
2022-10-18 06:00:00,153536.04,44922.5,50329.07,19512.32,36712.13,2060.03
2022-10-18 07:00:00,159886.42,45232.79,52457.99,19568.94,40488.4,2138.3
2022-10-18 08:00:00,159952.51,45433.28,52486.16,19984.5,39950.0,2098.58
2022-10-18 09:00:00,161334.2,46403.96,52964.94,20620.84,39218.78,2125.68
2022-10-18 10:00:00,163549.17,48010.97,53049.89,21162.41,39168.91,2157.0
2022-10-18 11:00:00,163517.12,48726.4,52511.52,21088.39,38959.4,2231.41
2022-10-18 12:00:00,163069.39,48238.3,51702.8,21394.4,39472.49,2261.39
2022-10-18 13:00:00,158613.09,45581.19,50763.52,21390.12,38619.86,2258.4
2022-10-18 14:00:00,159433.46,45752.53,51750.37,21198.34,38460.81,2271.42
2022-10-18 15:00:00,160613.63,45779.59,52748.73,20974.44,38786.75,2324.12
2022-10-18 16:00:00,161136.02,45913.71,53422.94,20946.14,38426.3,2426.93
2022-10-18 17:00:00,162891.14,45551.32,54159.25,21701.5,38540.29,2938.78
2022-10-18 18:00:00,172579.88,49072.17,56364.34,23171.43,40960.11,3011.83
2022-10-18 19:00:00,173952.54,51468.65,55672.59,22929.82,40944.29,2937.19
2022-10-18 20:00:00,166901.5,49548.69,52168.65,22587.51,39800.15,2796.51
2022-10-18 21:00:00,160582.03,46837.93,50091.77,22571.96,38474.49,2605.87
2022-10-18 22:00:00,155524.88,44849.79,49164.25,22363.38,36752.32,2395.13
2022-10-18 23:00:00,150139.62,43189.13,48192.14,21934.17,34613.92,2210.26
2022-10-19 00:00:00,145096.2,41435.45,46970.24,21315.21,33288.84,2086.46
2022-10-19 01:00:00,141706.68,40030.94,46316.94,20966.16,32377.2,2015.44
2022-10-19 02:00:00,139614.11,39284.19,45791.09,20750.17,31828.39,1960.27
2022-10-19 03:00:00,137906.99,38551.42,45499.67,20523.81,31412.85,1919.25
2022-10-19 04:00:00,138251.27,38821.59,46022.73,20074.96,31458.06,1873.93
2022-10-19 05:00:00,144798.52,41929.86,48019.56,19694.96,33224.79,1929.35
2022-10-19 06:00:00,154793.29,45479.42,51035.04,19281.46,36920.8,2076.57
2022-10-19 07:00:00,160821.65,45654.27,53069.36,19275.92,40707.28,2114.83
2022-10-19 08:00:00,160107.32,45633.39,53008.36,19655.57,39800.59,2009.41
2022-10-19 09:00:00,160752.32,45730.75,53415.95,20368.44,39202.35,2034.84
2022-10-19 10:00:00,164495.07,48248.55,53532.18,20839.46,39733.62,2141.25
2022-10-19 11:00:00,164715.49,48500.24,53117.68,21114.03,39803.15,2180.38
2022-10-19 12:00:00,164010.05,48263.02,52202.19,21356.27,39986.6,2201.97
2022-10-19 13:00:00,159692.47,46083.88,51219.28,21056.83,39089.68,2242.8
2022-10-19 14:00:00,159660.67,46296.17,52052.09,20508.7,38497.97,2305.75
2022-10-19 15:00:00,161231.97,46243.14,52894.13,20544.16,39184.65,2365.89
2022-10-19 16:00:00,160861.58,46192.34,53355.36,20253.02,38630.68,2430.18
2022-10-19 17:00:00,163242.54,45831.77,54190.29,21381.12,38867.51,2971.84
2022-10-19 18:00:00,171789.6,48530.86,56146.73,22735.8,41320.5,3055.72
2022-10-19 19:00:00,174545.06,51562.3,55473.82,22807.55,41747.43,2953.96
2022-10-19 20:00:00,167013.57,49758.75,51751.22,22469.53,40234.87,2799.21
2022-10-19 21:00:00,160762.15,46941.97,49696.74,22424.87,39126.24,2572.34
2022-10-19 22:00:00,155314.67,45008.49,48806.24,21889.4,37232.17,2378.36
2022-10-19 23:00:00,150301.36,43386.14,47971.43,21538.9,35225.14,2179.75
2022-10-20 00:00:00,145295.31,41551.77,46924.77,21099.37,33673.41,2045.99
2022-10-20 01:00:00,141480.06,40186.37,46037.44,20658.84,32610.91,1986.52
2022-10-20 02:00:00,138717.44,39345.61,45441.81,20153.64,31846.53,1929.84
2022-10-20 03:00:00,136504.38,38522.55,44928.51,19718.2,31434.79,1900.33
2022-10-20 04:00:00,136860.97,38392.22,45544.34,19560.32,31511.05,1853.03
2022-10-20 05:00:00,143098.97,41176.1,47392.97,19511.51,33080.27,1938.11
2022-10-20 06:00:00,152702.43,44398.42,50277.05,19235.36,36671.68,2119.91
2022-10-20 07:00:00,159683.07,45283.66,52500.62,19344.21,40385.98,2168.6
2022-10-20 08:00:00,159019.42,45286.92,52670.34,19673.64,39290.26,2098.26
2022-10-20 09:00:00,160135.87,45718.8,53291.12,20267.26,38787.18,2071.5
2022-10-20 10:00:00,162895.38,47581.56,53936.57,20567.77,38652.57,2156.91
2022-10-20 11:00:00,163557.37,48127.56,53695.17,20910.8,38659.4,2164.44
2022-10-20 12:00:00,161907.77,47350.15,52455.96,21124.31,38783.42,2193.93
2022-10-20 13:00:00,158354.16,45369.53,51690.85,21008.58,38083.6,2201.6
2022-10-20 14:00:00,159039.66,45634.82,52630.58,20519.91,37981.13,2273.21
2022-10-20 15:00:00,160125.19,45815.76,53272.1,20307.17,38407.76,2322.41
2022-10-20 16:00:00,160820.08,45668.6,53779.15,20216.64,38753.14,2402.54
2022-10-20 17:00:00,164293.98,46387.87,54378.04,21639.84,38918.89,2969.33
2022-10-20 18:00:00,174989.51,50890.79,56453.73,23096.28,41518.78,3029.94
2022-10-20 19:00:00,175090.39,52222.91,55687.96,22809.47,41452.06,2917.99
2022-10-20 20:00:00,166343.6,49309.3,51871.89,22365.78,40035.4,2761.23
2022-10-20 21:00:00,160458.12,46889.04,50101.64,22031.77,38886.83,2548.84
2022-10-20 22:00:00,154821.43,44821.69,49166.65,21437.43,37074.77,2320.89
2022-10-20 23:00:00,149252.84,42971.29,48201.05,20993.91,34952.18,2134.41
2022-10-21 00:00:00,144370.31,41540.66,47099.25,20632.11,33100.37,1997.92
2022-10-21 01:00:00,140493.01,40205.77,46324.92,19976.83,32064.22,1921.28
2022-10-21 02:00:00,137461.71,39183.35,45582.27,19525.87,31305.82,1864.4
2022-10-21 03:00:00,135746.33,38484.5,45107.64,19234.58,31103.92,1815.69
2022-10-21 04:00:00,136580.98,38726.78,45592.35,19185.19,31275.07,1801.58
2022-10-21 05:00:00,143685.46,42069.03,47467.22,19175.15,33094.4,1879.65
2022-10-21 06:00:00,153798.77,45597.92,50137.56,18906.75,37079.44,2077.09
2022-10-21 07:00:00,161018.75,46359.97,52408.22,19100.27,41017.13,2133.16
2022-10-21 08:00:00,160284.7,45711.98,52810.16,19628.36,40101.3,2032.9
2022-10-21 09:00:00,162700.5,46991.77,53639.15,20046.76,40005.43,2017.39
2022-10-21 10:00:00,165500.15,48656.55,54237.15,20230.78,40268.32,2107.36
2022-10-21 11:00:00,165194.4,48752.02,53906.52,20543.27,39813.46,2179.12
2022-10-21 12:00:00,163374.34,48319.91,52484.15,20662.12,39710.2,2197.96
2022-10-21 13:00:00,159692.97,46677.56,51382.09,20448.01,38973.61,2211.7
2022-10-21 14:00:00,159144.07,46665.42,51612.47,20305.78,38319.14,2241.27
2022-10-21 15:00:00,159223.38,46364.85,52024.07,20232.28,38286.02,2316.16
2022-10-21 16:00:00,158720.77,45869.88,52274.43,19874.18,38304.51,2397.76
2022-10-21 17:00:00,162416.49,46676.6,53153.5,21207.48,38400.07,2978.84
2022-10-21 18:00:00,172472.93,50832.54,54933.4,22821.07,40858.0,3027.92
2022-10-21 19:00:00,172422.18,52328.03,53972.01,22536.77,40681.4,2903.97
2022-10-21 20:00:00,163611.02,48886.91,50569.33,22074.3,39325.58,2754.9
2022-10-21 21:00:00,157091.68,46393.06,48513.96,21657.81,37992.04,2534.82
2022-10-21 22:00:00,151451.08,44590.24,47528.57,21027.77,35988.78,2315.72
2022-10-21 23:00:00,146875.89,42991.59,46665.11,20806.33,34304.41,2108.45
2022-10-22 00:00:00,142226.21,41411.89,45648.81,20328.84,32855.44,1981.24
2022-10-22 01:00:00,138620.43,40072.95,44952.11,19927.05,31756.61,1911.72
2022-10-22 02:00:00,135630.41,39020.04,44257.16,19254.62,31245.34,1853.25
2022-10-22 03:00:00,133816.85,38298.89,43883.67,18996.11,30820.37,1817.81
2022-10-22 04:00:00,134570.93,38414.66,44488.78,18834.17,31030.44,1802.88
2022-10-22 05:00:00,141534.78,41889.18,46485.18,18746.4,32541.53,1872.49
2022-10-22 06:00:00,151212.19,46050.52,49132.62,18633.56,35376.11,2019.39
2022-10-22 07:00:00,157868.81,47032.78,51216.11,18983.74,38525.71,2110.47
2022-10-22 08:00:00,158444.64,47375.32,51477.73,19016.39,38535.44,2039.76
2022-10-22 09:00:00,160554.88,48021.55,52073.88,19729.41,38692.6,2037.44
2022-10-22 10:00:00,161842.48,48555.23,52325.11,20348.39,38525.15,2088.6
2022-10-22 11:00:00,161741.03,49081.82,51808.96,20656.03,38080.69,2113.53
2022-10-22 12:00:00,160191.16,48923.7,50408.49,20773.26,37934.34,2151.38
2022-10-22 13:00:00,155815.9,46677.68,49365.45,20580.38,36998.74,2193.64
2022-10-22 14:00:00,155808.41,46454.48,49645.21,20343.28,37157.99,2207.44
2022-10-22 15:00:00,155974.47,46256.15,49942.13,19901.26,37608.17,2266.76
2022-10-22 16:00:00,155422.37,45746.02,50168.06,19739.39,37426.56,2342.35
2022-10-22 17:00:00,158803.39,46349.88,50865.08,21307.89,37338.65,2941.9
2022-10-22 18:00:00,167661.55,49574.55,52659.9,23028.61,39416.17,2982.31
2022-10-22 19:00:00,165606.87,49203.6,51705.1,22551.44,39240.69,2906.04
2022-10-22 20:00:00,157832.03,46396.69,48289.39,22460.15,37914.14,2771.65
2022-10-22 21:00:00,151829.1,44155.59,46288.66,22055.75,36747.79,2581.31
2022-10-22 22:00:00,146802.96,42570.02,45191.21,21314.6,35371.67,2355.45
2022-10-22 23:00:00,141851.68,40995.32,44340.82,20973.66,33389.41,2152.48
2022-10-23 00:00:00,137068.07,39352.27,43307.67,20439.1,31940.82,2028.21
2022-10-23 01:00:00,133326.96,38006.23,42623.64,19815.66,30953.08,1928.34
2022-10-23 02:00:00,130377.79,37171.1,41804.78,19312.36,30199.31,1890.23
2022-10-23 03:00:00,128862.63,36633.06,41544.84,18975.82,29847.73,1861.19
2022-10-23 04:00:00,129617.6,36863.51,42049.26,18851.88,30017.99,1834.95
2022-10-23 05:00:00,136070.11,39853.79,43930.46,18932.86,31507.36,1845.64
2022-10-23 06:00:00,144130.9,43580.84,46473.21,18380.24,33733.08,1963.54
2022-10-23 07:00:00,149195.31,44876.16,48234.49,18528.55,35463.36,2092.74
2022-10-23 08:00:00,150065.64,45524.37,47871.96,18733.18,35888.57,2047.56
2022-10-23 09:00:00,151124.63,46009.29,47710.55,19103.31,36281.12,2020.37
2022-10-23 10:00:00,151369.25,46452.38,47721.52,19579.07,35601.82,2014.47
2022-10-23 11:00:00,151202.25,46587.78,47112.4,20204.14,35263.13,2034.8
2022-10-23 12:00:00,149632.68,46022.31,46076.67,20395.49,35091.12,2047.09
2022-10-23 13:00:00,146310.55,44096.11,45511.9,20116.1,34568.34,2018.1
2022-10-23 14:00:00,145004.64,43314.92,45413.45,19963.3,34277.89,2035.07
2022-10-23 15:00:00,143583.65,42172.43,45569.81,19501.09,34259.44,2080.88
2022-10-23 16:00:00,142386.72,41365.0,45858.73,19075.42,33818.46,2269.11
2022-10-23 17:00:00,145499.0,42006.63,46412.1,21025.83,33316.13,2738.3
2022-10-23 18:00:00,155404.15,46360.12,48409.71,22713.75,35166.97,2753.59
2022-10-23 19:00:00,154043.45,45720.94,48171.17,22340.03,35139.85,2671.46
2022-10-23 20:00:00,147134.58,43486.11,44729.6,22133.19,34234.34,2551.34
2022-10-23 21:00:00,142097.48,41402.98,43338.1,21575.69,33411.34,2369.37
2022-10-23 22:00:00,136850.87,39233.28,42178.72,21130.01,32158.14,2150.71
2022-10-23 23:00:00,132377.93,37759.66,41302.79,20761.27,30560.52,1993.68
2022-10-24 00:00:00,127600.3,36323.5,40220.54,20132.99,29060.65,1862.63
2022-10-24 01:00:00,124326.88,35053.19,39757.65,19556.5,28186.83,1772.71
2022-10-24 02:00:00,121848.44,34341.67,39135.43,19208.29,27455.89,1707.16
2022-10-24 03:00:00,120466.06,33809.75,39014.21,18848.62,27165.45,1628.03
2022-10-24 04:00:00,122084.77,34263.09,39769.36,18689.06,27763.95,1599.31
2022-10-24 05:00:00,129585.35,37602.03,42059.81,18531.0,29693.12,1699.39
2022-10-24 06:00:00,138308.9,41150.77,44567.15,18044.37,32624.2,1922.4
2022-10-24 07:00:00,143520.05,42700.24,45371.83,18291.74,35136.85,2019.4
2022-10-24 08:00:00,143765.36,43410.84,43995.04,18793.18,35526.6,2039.7
2022-10-24 09:00:00,142787.52,42726.41,43236.85,19210.16,35700.21,1913.88
2022-10-24 10:00:00,142378.97,42641.49,43255.81,19672.2,34885.67,1923.8
2022-10-24 11:00:00,140262.4,42223.19,42669.22,19650.68,33878.65,1840.67
2022-10-24 12:00:00,137853.41,41391.05,41508.71,19353.71,33904.42,1695.52
2022-10-24 13:00:00,134691.71,39853.97,40964.5,18597.25,33747.37,1528.63
2022-10-24 14:00:00,130963.71,38440.82,40403.78,17769.59,32853.19,1496.33
2022-10-24 15:00:00,128873.46,36815.65,40263.2,17627.35,32650.84,1516.43
2022-10-24 16:00:00,128166.86,36360.7,40257.53,17698.37,32203.25,1647.01
2022-10-24 17:00:00,131917.86,38037.68,40675.29,19616.26,31613.12,1975.51
2022-10-24 18:00:00,139219.86,41025.22,42543.55,20697.3,32925.62,2028.17
2022-10-24 19:00:00,135013.63,39366.32,41336.35,20428.13,31979.27,1903.57
2022-10-24 20:00:00,128933.75,37385.89,38494.59,20331.52,30984.82,1736.93
2022-10-24 21:00:00,124547.04,35878.73,36781.16,19759.68,30534.12,1593.36
2022-10-24 22:00:00,120387.12,34556.36,35757.78,19265.69,29377.29,1429.99
2022-10-24 23:00:00,116370.73,33188.27,35083.77,18867.56,27987.55,1243.59
2022-10-25 00:00:00,112703.7,31922.76,34585.53,18324.11,26728.41,1142.9
2022-10-25 01:00:00,110041.7,30873.53,34106.75,18063.35,25928.36,1069.72
2022-10-25 02:00:00,107790.28,30119.22,33541.91,17843.16,25316.43,969.56
2022-10-25 03:00:00,106691.74,29667.26,33419.84,17673.86,25016.36,914.43
2022-10-25 04:00:00,108184.34,29978.68,34233.94,17624.71,25418.99,928.01
2022-10-25 05:00:00,114527.82,32612.79,36223.27,17505.08,27231.08,955.61
2022-10-25 06:00:00,122925.42,34783.09,39196.4,17126.57,30589.52,1229.84
2022-10-25 07:00:00,130700.28,35770.33,41549.76,17627.36,34493.26,1259.57
2022-10-25 08:00:00,133935.37,36580.91,41690.07,17960.95,36392.27,1311.18
2022-10-25 09:00:00,138043.87,38196.48,42100.9,18468.54,37908.01,1369.93
2022-10-25 10:00:00,139931.81,38420.07,42757.2,18670.3,38681.44,1402.79
2022-10-25 11:00:00,140618.15,39352.66,42400.29,19101.51,38299.97,1463.73
2022-10-25 12:00:00,139397.13,38907.0,41191.73,19331.24,38425.92,1541.24
2022-10-25 13:00:00,136559.62,37316.3,40601.17,19171.95,37914.37,1555.83
2022-10-25 14:00:00,133975.45,35951.24,40145.56,18964.83,37336.9,1576.92
2022-10-25 15:00:00,131825.94,34232.35,40310.6,18650.81,36992.96,1639.23
2022-10-25 16:00:00,130539.59,32853.23,40400.92,18690.05,36794.77,1800.63
2022-10-25 17:00:00,131329.37,32393.63,41217.99,20313.5,35183.0,2221.25
2022-10-25 18:00:00,147194.35,37504.51,45481.42,22172.63,39774.44,2261.35
2022-10-25 19:00:00,151375.68,42103.88,44780.05,22353.81,39939.51,2198.44
2022-10-25 20:00:00,141477.41,40155.13,41164.25,21839.51,36216.16,2102.36
2022-10-25 21:00:00,133615.08,37396.72,38944.03,21147.43,34221.36,1905.54
2022-10-25 22:00:00,128203.69,35342.58,38033.19,20587.14,32530.37,1710.4
2022-10-25 23:00:00,123725.71,33934.42,37457.02,19940.68,30840.03,1553.55
2022-10-26 00:00:00,119881.34,32765.81,36687.27,19412.27,29588.52,1427.46
2022-10-26 01:00:00,117087.12,31797.26,36142.72,19011.66,28752.78,1382.7
2022-10-26 02:00:00,115260.24,31192.5,35788.46,18769.37,28229.71,1280.2
2022-10-26 03:00:00,114519.82,30699.49,35898.17,18601.73,28063.11,1257.32
2022-10-26 04:00:00,116685.32,31274.53,37101.84,18292.15,28702.44,1314.37
2022-10-26 05:00:00,124942.79,34158.94,39859.15,18398.84,31127.04,1398.82
2022-10-26 06:00:00,134777.5,37213.16,42563.76,18332.78,35089.88,1577.92
2022-10-26 07:00:00,142386.34,38927.43,44201.37,18723.49,38874.8,1659.24
2022-10-26 08:00:00,145044.86,40458.26,43867.42,19337.9,39702.94,1678.34
2022-10-26 09:00:00,146773.05,41134.39,43441.36,19859.77,40710.69,1626.84
2022-10-26 10:00:00,149268.57,42998.24,43081.82,20033.1,41524.61,1630.8
2022-10-26 11:00:00,149073.52,43276.49,42210.85,20510.29,41453.5,1622.38
2022-10-26 12:00:00,146884.97,42246.0,41054.08,20486.44,41458.45,1639.99
2022-10-26 13:00:00,143166.58,40597.27,40203.29,20194.33,40510.56,1661.13
2022-10-26 14:00:00,141150.25,39245.04,39993.23,19723.91,40442.66,1745.42
2022-10-26 15:00:00,140021.63,37857.01,40534.23,19495.8,40335.52,1799.06
2022-10-26 16:00:00,139329.72,37650.01,40775.77,19072.52,39873.37,1958.05
2022-10-26 17:00:00,143129.55,39164.11,41429.3,20665.78,39367.09,2503.26
2022-10-26 18:00:00,151641.37,43087.69,43642.21,22067.6,40333.5,2510.38
2022-10-26 19:00:00,151455.87,44671.26,43268.79,21603.96,39481.1,2430.76
2022-10-26 20:00:00,143425.93,41542.14,40499.07,21179.51,37895.96,2309.24
2022-10-26 21:00:00,137764.48,39091.29,39030.76,20767.2,36793.39,2081.85
2022-10-26 22:00:00,132650.9,37177.95,38349.12,20190.49,35053.39,1879.96
2022-10-26 23:00:00,128402.27,35752.13,37884.27,19746.71,33316.28,1702.89
2022-10-27 00:00:00,124769.21,34729.5,37312.38,19230.13,31963.76,1533.44
2022-10-27 01:00:00,122355.47,33827.51,36917.94,18974.61,31150.88,1484.53
2022-10-27 02:00:00,120519.93,33175.87,36487.35,18849.96,30586.15,1420.6
2022-10-27 03:00:00,119364.96,32726.29,36359.51,18626.45,30252.99,1399.72
2022-10-27 04:00:00,121486.93,33347.53,37173.67,18551.63,30958.76,1455.34
2022-10-27 05:00:00,129618.42,36747.64,39284.64,18603.3,33420.14,1562.71
2022-10-27 06:00:00,140966.67,40269.61,42336.86,18411.15,38168.12,1780.93
2022-10-27 07:00:00,150047.07,42027.67,45211.03,18509.79,42453.12,1845.46
2022-10-27 08:00:00,152341.73,43421.68,46024.75,18667.02,42390.09,1838.2
2022-10-27 09:00:00,155153.59,44351.31,47065.77,19055.85,42791.91,1888.76
2022-10-27 10:00:00,157268.05,45092.66,47802.7,19398.08,43175.69,1798.92
2022-10-27 11:00:00,156591.35,44963.49,47534.49,19437.57,42867.42,1788.38
2022-10-27 12:00:00,154641.02,44754.27,46075.08,19276.49,42727.78,1807.39
2022-10-27 13:00:00,150604.62,43222.96,44659.8,19171.57,41751.43,1798.85
2022-10-27 14:00:00,150378.91,42588.64,45686.99,18746.05,41520.1,1837.14
2022-10-27 15:00:00,150241.26,42088.72,46005.84,18686.23,41549.59,1910.88
2022-10-27 16:00:00,149464.33,41473.18,46196.05,18356.04,41367.16,2071.91
2022-10-27 17:00:00,151873.89,42344.86,46378.35,19951.8,40624.78,2574.1
2022-10-27 18:00:00,159748.38,46044.42,48287.63,21205.88,41588.69,2621.75
2022-10-27 19:00:00,158252.22,46788.33,47126.12,20809.47,41024.15,2504.15
2022-10-27 20:00:00,149531.06,43809.6,43934.48,20375.99,39026.35,2384.64
2022-10-27 21:00:00,143142.84,41136.74,42086.23,19850.16,37881.06,2188.66
2022-10-27 22:00:00,138108.64,39294.16,41327.97,19289.07,36253.25,1944.19
2022-10-27 23:00:00,133422.09,37665.93,40897.7,18729.56,34377.07,1751.83
2022-10-28 00:00:00,129690.85,36279.29,40433.67,18269.33,33063.56,1644.99
2022-10-28 01:00:00,126796.79,35223.37,39947.36,17944.23,32118.1,1563.73
2022-10-28 02:00:00,124816.12,34720.04,39600.94,17574.1,31387.07,1533.96
2022-10-28 03:00:00,124316.28,34298.11,39705.15,17417.38,31391.22,1504.44
2022-10-28 04:00:00,126542.83,34933.47,40407.88,17382.91,32301.67,1516.89
2022-10-28 05:00:00,134589.92,38426.95,42290.7,17352.09,34867.02,1653.16
2022-10-28 06:00:00,145534.84,41885.43,45191.37,17314.35,39182.3,1961.39
2022-10-28 07:00:00,155446.7,43872.47,47958.03,17675.45,43860.8,2079.94
2022-10-28 08:00:00,158070.03,45454.7,48412.04,18207.03,44024.49,1971.77
2022-10-28 09:00:00,160818.45,46653.77,49338.19,18803.88,44104.51,1918.11
2022-10-28 10:00:00,163982.64,47749.58,50402.88,19112.58,44799.85,1917.76
2022-10-28 11:00:00,163723.94,48149.17,49917.57,19057.34,44653.3,1946.57
2022-10-28 12:00:00,160667.43,46733.24,48833.99,19189.7,43955.42,1955.08
2022-10-28 13:00:00,156827.23,44740.11,47892.7,19033.86,43246.87,1913.69
2022-10-28 14:00:00,155826.53,44300.81,47904.63,18634.76,43054.78,1931.55
2022-10-28 15:00:00,155072.52,43648.0,47939.1,18244.62,43239.3,2001.5
2022-10-28 16:00:00,154948.76,43208.36,48124.17,18253.57,43207.43,2155.23
2022-10-28 17:00:00,156354.64,42890.44,48492.91,20266.62,42036.47,2668.2
2022-10-28 18:00:00,163028.27,46593.23,50462.53,20788.28,42533.02,2651.21
2022-10-28 19:00:00,162071.39,48303.36,49317.18,20323.83,41581.81,2545.21
2022-10-28 20:00:00,153064.6,45322.05,45503.61,20017.03,39831.11,2390.8
2022-10-28 21:00:00,146347.45,42523.17,43515.22,19700.03,38450.44,2158.58
2022-10-28 22:00:00,140494.59,40507.92,42522.53,18896.73,36617.72,1949.69
2022-10-28 23:00:00,136083.07,39111.06,42038.34,18355.24,34784.37,1794.06
2022-10-29 00:00:00,132405.0,37568.72,41537.63,18122.18,33525.14,1651.33
2022-10-29 01:00:00,130115.65,36584.3,41118.31,18164.2,32673.65,1575.2
2022-10-29 02:00:00,128150.27,36140.29,40577.75,17873.3,31991.15,1567.77
2022-10-29 03:00:00,127205.34,35914.77,40558.1,17638.11,31586.78,1507.57
2022-10-29 04:00:00,129467.0,36300.82,41416.92,17876.86,32360.37,1512.02
2022-10-29 05:00:00,137066.4,39574.35,43483.44,17822.13,34556.44,1630.03
2022-10-29 06:00:00,147569.2,42952.77,46270.74,17627.8,38825.9,1891.99
2022-10-29 07:00:00,156092.96,44530.27,48790.97,18021.76,42752.33,1997.64
2022-10-29 08:00:00,158220.04,45346.93,49345.89,18416.51,43172.36,1938.35
2022-10-29 09:00:00,161001.4,46488.04,50272.81,18470.15,43861.22,1909.18
2022-10-29 10:00:00,163774.99,47313.51,51507.02,18939.93,44142.15,1872.39
2022-10-29 11:00:00,164428.82,47891.84,51423.17,19233.38,43949.9,1930.51
2022-10-29 12:00:00,162561.82,47278.75,50255.91,19367.4,43673.01,1986.76
2022-10-29 13:00:00,156789.07,44315.8,49181.16,18771.29,42510.73,2010.1
2022-10-29 14:00:00,156203.79,44394.96,49429.28,18431.36,41886.38,2061.8
2022-10-29 15:00:00,155600.49,43751.41,49724.22,18299.11,41771.91,2053.84
2022-10-29 16:00:00,155426.56,44058.58,50038.46,18508.58,40606.3,2214.64
2022-10-29 17:00:00,156900.4,43851.6,50358.49,20365.09,39586.92,2738.3
2022-10-29 18:00:00,162968.25,46120.24,51997.68,21231.53,40918.32,2700.48
2022-10-29 19:00:00,161096.21,47635.66,50268.67,20316.19,40278.61,2597.09
2022-10-29 20:00:00,152470.75,45347.3,46399.48,19931.29,38343.13,2449.55
2022-10-29 21:00:00,144916.94,42237.0,44083.27,19256.89,37083.55,2256.24
2022-10-29 22:00:00,139362.44,40438.42,43295.24,18371.0,35223.09,2034.68
2022-10-29 23:00:00,135380.64,39146.0,42916.23,17791.1,33651.02,1876.3
2022-10-30 00:00:00,131695.86,37637.59,42389.99,17746.02,32209.51,1712.76
